index,Recency,Frequency,Monetary
3044,0.651853123,0.993899989,1.169116153
2228,-1.479370101,1.13415426,1.17058282
2812,0.517114563,0.046945496,1.171866274
2971,-0.632016005,1.164478969,1.172127619
42,-0.272264215,0.709268655,1.172848122
2225,0.162912354,-0.339023471,1.172943115
451,-0.803279042,-0.310553771,1.173433838
40,0.82358823,0.268126456,1.174644308
1807,-0.780267246,-0.9787174,1.180149555
3301,-0.612371324,0.761626837,1.182010223
489,-0.287429247,0.913068924,1.183467607
1660,-0.714205625,0.761626837,1.187872795
2898,-0.574040686,1.118881495,1.194157267
1439,-1.411547387,0.65588018,1.195112755
3149,0.623616194,-0.656395162,1.196130404
673,-0.875817158,0.488864841,1.196224316
1788,-0.034488965,1.253760079,1.19682681
3333,-1.567758383,0.977909047,1.197867064
3083,0.642477367,-1.129692039,1.197929619
3439,-0.500817436,-0.073120917,1.198304907
1389,-0.826845578,1.118881495,1.198398718
474,0.042042917,1.164478969,1.198422171
2062,0.042042917,1.588768371,1.201070529
1671,0.103446888,0.795988492,1.201648181
111,-1.479370101,1.239050566,1.202280288
900,-1.258454391,0.691589972,1.203910377
195,-0.536890305,0.65588018,1.209920326
2,-0.851009019,0.637844308,1.211606478
1772,-0.242382455,1.369128004,1.212670292
290,0.066849357,-1.312878513,1.213120499
54,0.943211455,-0.310553771,1.214253342
3399,0.127455416,0.093048461,1.216889045
2718,-0.593051416,-0.458135302,1.217167921
1401,-1.567758383,1.025628706,1.217973351
2005,-0.927593815,1.149353063,1.219343402
2184,-0.780267246,-0.489375795,1.221083674
2682,0.042042917,0.046945496,1.221516579
1258,-0.55532475,1.654703204,1.221686623
2700,-0.954697669,2.401739707,1.224281923
2777,-0.483156889,1.34065907,1.224822198
687,-0.333877457,1.26840348,1.226511569
2931,-0.272264215,1.453128621,1.227259386
1150,-1.041948201,1.224274039,1.227367296
2498,-0.114531535,-0.255003783,1.229424208
1801,0.352735322,0.72683291,1.229562802
3304,-1.411547387,1.209429573,1.229832264
3252,-1.258454391,1.439270814,1.232140492
1593,1.896318894,-1.026449096,1.232594139
1395,-1.354370194,-0.621376729,1.232932386
712,-1.567758383,1.34065907,1.232940073
945,-0.213070029,1.149353063,1.234192639
3274,-0.693076031,0.929413305,1.235329278
3264,-0.114531535,0.961831898,1.236311812
3586,-1.140982004,0.929413305,1.239088007
3625,0.029512257,1.149353063,1.241623193
1,0.066849357,-0.282554741,1.24220485
3332,-1.303996075,2.291844099,1.242457361
514,-1.073418014,1.239050566,1.242618033
743,0.151165667,0.795988492,1.243803563
2421,-0.227657104,0.564434817,1.244369318
2150,0.426158022,-0.024220536,1.245187094
1208,0.016894271,1.239050566,1.247188134
25,-1.303996075,0.945667134,1.247340805
428,-0.982721077,1.615286433,1.248828761
2859,-1.354370194,0.945667134,1.251222503
800,-0.901324528,1.057028602,1.251443441
851,-0.272264215,1.354923695,1.251801463
1352,-0.714205625,0.488864841,1.253940687
2387,-1.411547387,1.311945755,1.260701608
2367,-1.17759363,0.846754597,1.261801019
2359,-0.272264215,0.913068924,1.262755896
1760,-0.693076031,1.680746831,1.265458995
2358,1.718679954,-0.339023471,1.266397062
3657,-0.381866639,0.58298246,1.27261993
1300,0.875514961,-0.123292073,1.27310248
3190,-0.901324528,0.813012167,1.273969281
1151,-1.411547387,0.371006336,1.274142598
26,1.121246593,1.088109692,1.274150133
378,-1.17759363,1.025628706,1.275445779
2548,-0.074041057,1.072608392,1.275558733
2322,-0.398233049,0.330398444,1.276281494
2880,-0.632016005,2.551141923,1.276597623
2152,-1.411547387,0.65588018,1.276725567
372,-1.479370101,-0.521274199,1.276928754
3159,-0.927593815,0.929413305,1.276973905
3587,-1.303996075,1.369128004,1.277493061
652,-0.431561164,1.164478969,1.281423913
53,-1.567758383,1.466931106,1.281521526
3127,-0.927593815,1.588768371,1.284537769
958,-1.567758383,1.297495464,1.290325422
1015,-0.448537757,1.311945755,1.290512336
1564,0.115489141,-1.246878045,1.291177613
3325,-0.851009019,1.072608392,1.292186337
3353,0.85831956,1.575435677,1.293560406
1347,-0.574040686,2.401739707,1.295418441
1861,-0.170101072,1.025628706,1.2954259
1737,-1.354370194,1.56205314,1.296775479
2863,-0.612371324,-1.468745318,1.299531579
3051,-1.17759363,1.588768371,1.300952902
2342,-0.875817158,0.913068924,1.304750761
2368,-0.25725009,1.480678928,1.304899265
3155,-0.927593815,2.572086963,1.305597093
312,0.436448542,0.829933595,1.305849442
2037,0.405431699,1.369128004,1.30992734
17,-0.349695081,0.450207536,1.310490208
1592,0.042042917,0.896632459,1.311141761
148,-1.354370194,1.466931106,1.314921218
258,-1.17759363,0.564434817,1.318295526
1146,0.254447018,1.13415426,1.320043308
1179,-1.216574491,1.253760079,1.322371427
2154,-0.287429247,1.425357015,1.323402049
2357,-0.448537757,1.602051775,1.323858305
3011,-0.927593815,2.455672192,1.323873022
1270,0.016894271,0.289071661,1.325461778
1196,-0.803279042,-0.397475362,1.326755434
1954,-0.074041057,2.582523618,1.328136417
73,-0.156030538,0.545752277,1.332457153
213,-1.041948201,0.945667134,1.33357807
2862,-1.011764514,1.770484807,1.334229832
546,-0.875817158,1.693699866,1.335620561
114,-1.140982004,1.009806097,1.335752267
1152,-1.479370101,1.194516221,1.338004626
3168,-1.567758383,0.863476939,1.339115295
3117,2.095242391,1.326333354,1.340459008
1426,-1.354370194,0.182340345,1.341502716
1620,0.029512257,2.540633207,1.342429213
1275,-1.354370194,1.439270814,1.346677144
3211,-1.567758383,0.896632459,1.357712438
1329,-0.381866639,2.291844099,1.36123597
2468,-0.714205625,0.829933595,1.362724657
3356,-0.672349015,2.25832298,1.36717726
762,-1.073418014,0.913068924,1.374783532
3603,0.016894271,2.390873797,1.377066582
149,1.483065053,1.041369119,1.379583714
3446,-0.287429247,-0.521274199,1.380135508
699,-1.17759363,0.225645948,1.384816426
765,0.436448542,1.508013145,1.384930815
2929,-0.652002409,1.311945755,1.385452639
3287,-0.227657104,-0.310553771,1.386238707
3241,-0.227657104,1.680746831,1.386703066
3371,-1.303996075,2.582523618,1.388630861
785,-1.303996075,0.761626837,1.388787864
2692,1.433870675,-1.312878513,1.39044283
3592,-0.954697669,0.619684474,1.390792206
581,-1.354370194,0.778860693,1.392481241
2924,-0.55532475,0.778860693,1.394610231
2319,0.220612081,0.526931854,1.395876651
1865,0.716498149,-0.397475362,1.397135214
1965,-1.17759363,2.665177185,1.397163648
1134,-1.140982004,0.601398085,1.405301433
3614,-1.411547387,1.311945755,1.405910346
1847,0.139347132,-0.729314009,1.406441234
2794,-0.074041057,1.425357015,1.408528119
1361,-0.73576221,1.297495464,1.40922094
2480,-1.567758383,1.239050566,1.409574334
1027,-0.333877457,-0.048517895,1.41337318
3384,0.186195327,-1.695131297,1.415326475
2930,-1.354370194,0.469611695,1.421485001
1416,-0.927593815,1.282981654,1.421695838
669,-0.672349015,0.601398085,1.422798883
1164,-0.574040686,1.354923695,1.422946381
3235,1.340453522,0.289071661,1.423255392
2928,-1.216574491,1.025628706,1.427261497
371,-0.927593815,1.354923695,1.429797419
3277,-0.047572727,1.34065907,1.431064262
468,-1.303996075,1.680746831,1.431609965
106,-1.567758383,1.439270814,1.432029643
168,-0.757772767,1.253760079,1.43279884
3630,-1.106353868,1.164478969,1.432868753
3391,-1.411547387,2.613692067,1.43364464
2435,0.029512257,-0.729314009,1.435642489
357,-0.518725019,0.829933595,1.436089307
3622,1.175646914,1.466931106,1.438510291
1145,-1.073418014,0.896632459,1.439179594
1316,-0.875817158,1.70660769,1.439890502
1450,-1.354370194,1.56205314,1.441854738
3532,0.276694603,-0.098041437,1.450505382
1209,-0.25725009,-0.174838546,1.450505382
2843,-1.567758383,0.268126456,1.451656194
3506,-1.354370194,1.49437273,1.452051212
94,2.006118088,1.907344505,1.454842006
575,-1.17759363,0.371006336,1.454959653
2153,-0.074041057,0.160362696,1.462386168
132,-1.303996075,1.253760079,1.46293093
1341,-0.875817158,1.103533678,1.463413517
1302,0.814832794,2.144630404,1.464082067
3582,0.209205956,-0.282554741,1.466685384
558,-0.227657104,0.945667134,1.467249714
718,-0.128248765,1.693699866,1.468219744
1268,0.426158022,0.691589972,1.469601805
1447,-0.593051416,0.601398085,1.471834627
3484,0.00418711,-0.310553771,1.473111458
787,-0.714205625,1.745064551,1.473680986
3513,-0.780267246,0.093048461,1.47532012
2516,-1.011764514,2.051382301,1.480469537
1246,-0.574040686,1.354923695,1.481358498
344,-0.431561164,1.025628706,1.481768665
3113,0.614129913,2.508960253,1.482540938
2497,-1.354370194,1.224274039,1.483866151
1525,1.21389939,-0.729314009,1.489227098
589,-0.074041057,1.588768371,1.489438265
2294,-1.354370194,1.575435677,1.489540436
186,-0.142080789,1.13415426,1.489819678
3039,-0.398233049,1.326333354,1.492474099
2852,-1.17759363,-0.282554741,1.495152479
530,-0.128248765,1.224274039,1.496768797
361,-1.479370101,1.521600791,1.500567202
2549,0.342039105,1.253760079,1.501867999
1231,-0.349695081,1.521600791,1.507286451
2149,-0.901324528,1.641611629,1.510621513
2304,-1.411547387,1.535136277,1.512111877
1371,-1.216574491,0.691589972,1.512550027
2093,-0.500817436,0.619684474,1.517283218
2654,-0.612371324,1.369128004,1.51851366
1878,-1.106353868,0.846754597,1.518849726
1748,-0.875817158,1.009806097,1.52063674
937,-0.875817158,1.680746831,1.52138202
622,-1.140982004,1.548620198,1.524005278
2714,-0.632016005,2.291844099,1.524420956
1494,-0.25725009,1.575435677,1.526926769
1714,-1.216574491,1.179533017,1.529423049
3296,-0.46573343,1.466931106,1.530586569
1160,-0.632016005,0.637844308,1.530980956
819,-1.567758383,2.540633207,1.531428735
917,-0.927593815,0.65588018,1.531883103
254,1.592816949,-1.246878045,1.532023404
461,-1.140982004,1.548620198,1.533646237
2139,0.487200996,-1.129692039,1.534827551
1147,-0.227657104,1.354923695,1.535427977
201,0.82358823,0.023501002,1.536461661
3140,-0.632016005,1.654703204,1.536735006
1866,-1.17759363,1.615286433,1.538634156
3232,0.042042917,1.991997505,1.539906007
324,-0.156030538,0.846754597,1.541902204
229,-1.216574491,0.929413305,1.543776989
1524,-1.354370194,1.397358691,1.547807051
3631,0.029512257,0.72683291,1.551505332
1454,-0.574040686,1.311945755,1.553365395
2440,-1.140982004,1.383272755,1.55431799
1816,-0.142080789,1.783130957,1.556440014
2055,0.984680475,1.326333354,1.557800744
2740,-1.106353868,2.336136243,1.557959221
1782,1.369492288,1.693699866,1.56142968
2394,0.23195358,0.093048461,1.571368981
725,-0.536890305,2.624034907,1.572117071
832,-0.693076031,2.336136243,1.573009201
3639,-0.448537757,1.425357015,1.573179715
2709,0.115489141,1.49437273,1.575690001
1305,-0.632016005,0.619684474,1.577778659
3341,-1.17759363,1.164478969,1.578289068
267,-1.303996075,1.194516221,1.578380668
2988,-1.073418014,0.913068924,1.579858825
217,-1.17759363,1.164478969,1.585116006
3061,-0.875817158,-0.367988408,1.588049421
3328,-1.354370194,1.615286433,1.589970351
173,-1.479370101,1.164478969,1.590041947
2081,0.743696534,1.34065907,1.591622983
834,-1.303996075,1.588768371,1.592721894
1809,-0.927593815,0.138159617,1.594599846
1697,-0.875817158,1.103533678,1.595073959
3000,-0.672349015,2.508960253,1.595554464
2132,-0.612371324,0.880102338,1.598201884
1819,-0.381866639,0.896632459,1.599997495
1200,-1.073418014,1.13415426,1.600600031
3380,-0.672349015,1.615286433,1.60399841
636,-1.479370101,1.955939223,1.604063091
1024,-1.354370194,1.84573869,1.604282993
2113,-1.567758383,1.770484807,1.607992204
1211,-1.17759363,1.425357015,1.608508681
1170,-0.381866639,1.326333354,1.610973223
86,-0.901324528,0.778860693,1.613312682
3136,-1.479370101,1.628472876,1.6173607
3640,-0.714205625,-0.000217723,1.620688904
969,0.127455416,1.466931106,1.626107585
1962,-0.851009019,1.980014336,1.627240974
1726,-0.242382455,0.778860693,1.627996251
1289,-1.17759363,0.289071661,1.632905781
1864,-0.414795485,1.009806097,1.634737726
1324,-1.216574491,1.425357015,1.636198387
849,0.556403925,0.863476939,1.640224667
1590,0.446691531,1.49437273,1.642578502
3516,-1.258454391,1.628472876,1.647164624
3314,0.309622152,1.383272755,1.647519947
1368,-1.106353868,2.540633207,1.647773714
2916,-1.140982004,1.757796149,1.650588629
479,0.186195327,1.602051775,1.650791371
2245,0.23195358,0.023501002,1.659050347
34,-0.500817436,1.466931106,1.666008553
2351,-1.411547387,1.354923695,1.672255302
1684,-1.106353868,1.719470772,1.6728828
807,-1.106353868,1.26840348,1.673278035
2014,-0.170101072,0.945667134,1.674011861
1489,-1.17759363,1.615286433,1.674281498
994,-1.411547387,1.907344505,1.676944804
760,-0.927593815,2.144630404,1.688065704
1121,0.209205956,0.225645948,1.688558019
1533,-0.518725019,1.882819343,1.695333716
1215,-0.803279042,1.149353063,1.695445543
3289,-1.106353868,1.369128004,1.696905
2217,-1.354370194,1.369128004,1.698469003
888,-1.106353868,-0.282554741,1.699052128
2953,-1.303996075,1.575435677,1.699287817
2973,-0.55532475,1.719470772,1.701290196
71,0.042042917,0.929413305,1.701575223
709,-1.411547387,1.931716858,1.709183474
347,-1.303996075,0.182340345,1.711942189
2563,-0.074041057,1.732289574,1.718612358
829,-0.593051416,0.929413305,1.724551791
3632,-1.216574491,2.109910039,1.726654865
3299,-0.901324528,1.732289574,1.727469826
3062,-0.714205625,1.602051775,1.73106325
3319,-1.354370194,2.015856689,1.731625937
1791,0.689000305,0.913068924,1.731723782
3063,-0.333877457,-0.9787174,1.736720571
2818,-0.757772767,1.164478969,1.739556233
1174,-1.140982004,1.757796149,1.743946167
3522,-0.757772767,1.820818564,1.745673067
951,-1.567758383,1.84573869,1.745691302
1225,-0.901324528,1.943846616,1.746122822
1441,-0.593051416,0.046945496,1.748418858
605,-0.021502484,1.369128004,1.748710255
476,-0.272264215,1.641611629,1.749717722
1989,-1.303996075,2.530100137,1.754251964
1263,-1.567758383,1.009806097,1.756564164
2447,-0.46573343,-1.385882298,1.75857185
3269,-1.073418014,0.977909047,1.765657428
1956,-0.500817436,2.369060987,1.767410397
1935,-0.612371324,0.863476939,1.767621147
970,-0.170101072,1.757796149,1.771176918
161,-0.632016005,0.488864841,1.771255072
108,0.115489141,1.84573869,1.77213863
411,-1.354370194,1.575435677,1.77327414
962,-0.803279042,1.369128004,1.775507497
1016,-0.612371324,1.26840348,1.776911253
2130,-1.106353868,0.046945496,1.778997329
3641,1.025536854,1.654703204,1.779632373
796,-1.140982004,1.757796149,1.781141404
653,-0.25725009,1.49437273,1.783552629
1269,-1.073418014,1.194516221,1.786528821
243,-0.652002409,1.439270814,1.788063244
300,-0.142080789,2.086599424,1.790306344
182,1.325832364,0.945667134,1.791176755
231,-0.612371324,2.074894165,1.792368573
1185,-1.17759363,1.693699866,1.793506193
3606,-1.479370101,1.575435677,1.795381163
239,-0.574040686,1.955939223,1.799898726
2646,-0.593051416,1.041369119,1.800884298
881,-0.074041057,1.383272755,1.801513422
3523,-1.17759363,2.654925674,1.802290692
3114,-1.303996075,0.371006336,1.802788958
2060,-0.851009019,0.778860693,1.803761457
897,-0.593051416,1.615286433,1.80393931
2077,-0.55532475,2.109910039,1.809073432
1837,-0.287429247,1.179533017,1.812779355
931,0.309622152,0.778860693,1.813210447
2914,-0.652002409,1.833298855,1.815429609
1288,2.036057405,-0.255003783,1.818978272
10,-0.242382455,1.508013145,1.81946123
2138,-1.567758383,1.588768371,1.82213926
1468,-1.17759363,1.770484807,1.833716789
3105,-1.17759363,-0.367988408,1.833763618
1085,-0.242382455,1.439270814,1.834969126
3536,-1.17759363,1.224274039,1.837524404
1007,-1.140982004,1.882819343,1.842994039
803,-0.381866639,1.980014336,1.845971618
570,-0.757772767,2.22453616,1.847013759
303,0.779511701,1.326333354,1.850009539
3621,-1.140982004,0.913068924,1.851363666
24,-0.780267246,1.164478969,1.853663326
2256,-0.612371324,1.13415426,1.862244097
1094,-1.354370194,1.919549605,1.865093619
1096,-1.073418014,1.991997505,1.865168712
3002,-0.431561164,1.955939223,1.865544143
3178,1.281550114,1.654703204,1.867968573
1540,0.103446888,1.535136277,1.870626828
943,-1.479370101,1.354923695,1.871410475
143,-0.803279042,1.383272755,1.872625769
2452,-0.074041057,1.858138461,1.873892239
1406,-1.140982004,1.466931106,1.874761107
1705,-0.612371324,2.336136243,1.876768074
2792,-0.780267246,1.641611629,1.877302597
858,-0.714205625,2.455672192,1.879996372
3261,-1.567758383,2.015856689,1.881603145
880,-1.479370101,1.693699866,1.883260428
1089,-0.757772767,2.063155221,1.88457855
28,-0.927593815,1.088109692,1.888294023
2828,0.127455416,2.508960253,1.888774494
3326,-1.041948201,0.138159617,1.891375363
256,0.526999603,1.041369119,1.894538316
2308,-0.184295582,2.654925674,1.90325755
8,-0.757772767,0.371006336,1.905831361
1538,-0.156030538,1.693699866,1.920132881
43,-0.55532475,1.282981654,1.923449783
81,-0.632016005,2.133089323,1.926638267
1204,-1.17759363,1.931716858,1.930643227
3562,-1.011764514,2.59293658,1.934125274
218,-0.652002409,1.870498553,1.934983779
2029,-1.303996075,1.870498553,1.936419549
967,0.029512257,1.770484807,1.937294052
1029,-1.106353868,0.829933595,1.94150516
2656,-0.901324528,1.820818564,1.943423479
1180,-1.479370101,0.72683291,1.944289858
2061,0.220612081,1.84573869,1.945027433
3561,-1.17759363,0.023501002,1.949342198
3435,-1.567758383,-0.098041437,1.952452085
61,-0.982721077,1.057028602,1.959415308
1360,-1.354370194,1.194516221,1.964585823
342,-1.041948201,0.450207536,1.966602217
3184,-0.632016005,1.179533017,1.96672957
1350,-0.693076031,2.540633207,1.969977584
1044,-1.479370101,1.808297421,1.972149722
1551,-1.411547387,1.745064551,1.977557802
3142,0.814832794,1.588768371,1.977778284
253,1.496984995,0.488864841,1.982777865
2926,-0.518725019,1.931716858,1.983124372
1415,-0.242382455,2.086599424,1.98454838
3272,-1.354370194,1.919549605,1.985872674
1951,-1.041948201,2.561626453,1.990504783
2577,-0.272264215,1.602051775,1.991875164
2177,-1.354370194,1.654703204,1.996780294
2071,-1.140982004,2.003944849,2.000523669
349,0.734663077,1.224274039,2.000987776
210,-1.106353868,0.993899989,2.003061527
1210,0.23195358,2.144630404,2.008276323
33,-0.927593815,1.895101205,2.009669412
159,-1.106353868,1.56205314,2.012061931
2680,-1.411547387,2.027733338,2.018114344
3533,0.151165667,0.58298246,2.019994873
786,0.352735322,-0.93311034,2.022415219
2360,-1.140982004,1.641611629,2.023957146
2695,0.186195327,0.744284929,2.026795005
2638,-0.875817158,2.074894165,2.031544454
2402,-0.612371324,0.929413305,2.040263835
3648,-1.411547387,2.027733338,2.045582541
1373,0.309622152,1.508013145,2.050397573
345,-0.757772767,0.673794595,2.051077026
427,-0.574040686,2.325105687,2.053247882
2814,-1.303996075,2.466380617,2.056655374
619,-1.411547387,2.015856689,2.056660712
1182,-0.25725009,1.194516221,2.057610551
1938,0.298704225,1.84573869,2.059519798
1167,-1.106353868,0.761626837,2.061123917
475,1.21389939,-1.695131297,2.062263755
3282,-0.365689454,1.311945755,2.067912576
1128,-0.25725009,1.955939223,2.068677526
823,-1.411547387,-0.073120917,2.074714462
1669,-0.46573343,1.882819343,2.083462586
2031,-0.927593815,2.109910039,2.089437366
1109,-0.31823085,-0.93311034,2.089906092
72,-0.365689454,1.508013145,2.092900694
3393,-0.142080789,1.757796149,2.096112331
2283,-0.593051416,-1.246878045,2.099471966
2775,-0.593051416,1.980014336,2.100169572
1259,-1.140982004,2.269525899,2.102428894
1534,-0.074041057,1.521600791,2.111722458
873,-1.041948201,1.34065907,2.112108722
3291,-0.901324528,1.521600791,2.11262017
942,-1.216574491,-0.227880049,2.113147165
2327,-0.875817158,-0.282554741,2.119202231
177,-0.927593815,1.009806097,2.124738996
171,-0.593051416,1.943846616,2.126903581
949,-0.803279042,1.967995018,2.127313448
2024,-1.411547387,2.519542544,2.129781606
2120,0.139347132,2.235828347,2.140610676
997,1.318495922,1.628472876,2.140931113
3315,0.623616194,-1.026449096,2.156521163
41,-0.780267246,1.209429573,2.158750774
85,-0.652002409,1.833298855,2.159201582
2985,-1.17759363,0.691589972,2.161904739
1532,-0.227657104,1.628472876,2.166429113
626,-0.114531535,1.882819343,2.174837717
2609,-0.034488965,2.444937995,2.175621569
1161,-0.693076031,2.179062618,2.1765985
2761,-1.073418014,2.269525899,2.177747946
157,-0.46573343,1.369128004,2.178891788
2064,-1.140982004,2.540633207,2.180857988
193,0.6330652,-0.489375795,2.191273173
408,-0.227657104,2.098271287,2.19210252
2262,-1.17759363,2.498353093,2.200396248
407,-1.411547387,1.439270814,2.201766674
3317,-0.927593815,2.347138837,2.204636128
1778,-0.047572727,1.466931106,2.207567682
515,-1.106353868,2.675406238,2.211148344
924,-0.142080789,2.434177838,2.211916049
3279,-0.381866639,0.545752277,2.222479848
663,-0.982721077,1.991997505,2.22314925
2246,-0.714205625,1.041369119,2.223359026
1023,-0.574040686,1.453128621,2.223948305
1156,-0.398233049,2.302959834,2.233015045
2240,-0.448537757,2.109910039,2.233860763
1996,0.566123511,1.795735022,2.234069662
1704,-1.106353868,1.103533678,2.238760427
1718,-0.272264215,0.829933595,2.242723979
730,-1.567758383,2.133089323,2.243165097
2268,-1.479370101,1.967995018,2.244131326
1890,0.174588488,1.41138654,2.244428554
667,-0.901324528,2.358113682,2.251764116
3013,1.68600112,0.637844308,2.252258005
1577,-1.411547387,2.003944849,2.258265972
2551,-1.411547387,2.390873797,2.260181818
721,-0.142080789,1.009806097,2.262647169
1944,-0.227657104,1.072608392,2.267261504
2343,-0.242382455,0.72683291,2.271872489
998,-1.216574491,-0.621376729,2.27634804
2970,-0.593051416,2.675406238,2.277497502
738,-0.047572727,1.397358691,2.287990172
3169,-1.567758383,1.239050566,2.289153939
1333,-1.411547387,1.955939223,2.289806199
16,-0.25725009,1.991997505,2.29098861
655,-1.567758383,1.895101205,2.293424714
1934,-1.567758383,2.247090541,2.299449205
2996,-0.500817436,1.808297421,2.299807999
48,-1.411547387,2.347138837,2.307045998
1102,-1.479370101,2.379980957,2.307688936
